ip,rid,age_bin,gender,marital,income_bin,state,own_dog,dog_or_cat,adopt_or_shop,dog_size,msg_treat_ind,shelter_treat_bin,duration,dog_num,rating,shelter_tp
216.250.252.206,201991,2,1,2,1,49,2,1,1,1,0,0,75,2,6,0
216.250.252.206,201991,2,1,2,1,49,2,1,1,1,0,0,75,3,7,0
216.250.252.206,201991,2,1,2,1,49,2,1,1,1,0,0,75,4,5,0
136.175.103.7,601722,2,1,0,2,1,2,1,1,0,1,0,159,1,1,0
136.175.103.7,601722,2,1,0,2,1,2,1,1,0,1,0,159,2,1,0
136.175.103.7,601722,2,1,0,2,1,2,1,1,0,1,0,159,3,1,0
136.175.103.7,601722,2,1,0,2,1,2,1,1,0,1,0,159,4,1,0
66.42.87.88,487259,4,0,0,0,9,2,1,0,1,0,1,242,1,9,2
66.42.87.88,487259,4,0,0,0,9,2,1,0,1,0,1,242,2,8,1
66.42.87.88,487259,4,0,0,0,9,2,1,0,1,0,1,242,3,7,2
66.42.87.88,487259,4,0,0,0,9,2,1,0,1,0,1,242,4,7,2
45.63.111.151,607238,4,0,0,2,43,2,1,0,1,1,1,300,1,7,1
45.63.111.151,607238,4,0,0,2,43,2,1,0,1,1,1,300,2,9,2
45.63.111.151,607238,4,0,0,2,43,2,1,0,1,1,1,300,3,5,1
45.63.111.151,607238,4,0,0,2,43,2,1,0,1,1,1,300,4,3,1
208.195.171.73,860900,2,1,0,2,15,2,1,0,1,0,1,202,1,7,2
208.195.171.73,860900,2,1,0,2,15,2,1,0,1,0,1,202,2,5,2
208.195.171.73,860900,2,1,0,2,15,2,1,0,1,0,1,202,3,10,2
208.195.171.73,860900,2,1,0,2,15,2,1,0,1,0,1,202,4,10,1
209.185.41.148,939703,4,1,0,2,34,2,2,0,1,0,0,205,1,6,0
209.185.41.148,939703,4,1,0,2,34,2,2,0,1,0,0,205,2,7,0
209.185.41.148,939703,4,1,0,2,34,2,2,0,1,0,0,205,3,6,0
209.185.41.148,939703,4,1,0,2,34,2,2,0,1,0,0,205,4,7,0
154.27.67.110,190493,2,1,2,2,6,2,1,1,1,0,0,156,1,5,0
154.27.67.110,190493,2,1,2,2,6,2,1,1,1,0,0,156,2,5,0
154.27.67.110,190493,2,1,2,2,6,2,1,1,1,0,0,156,3,3,0
154.27.67.110,190493,2,1,2,2,6,2,1,1,1,0,0,156,4,7,0
202.182.70.166,913416,3,1,0,3,4,2,1,0,0,1,1,268,1,3,2
202.182.70.166,913416,3,1,0,3,4,2,1,0,0,1,1,268,2,4,2
202.182.70.166,913416,3,1,0,3,4,2,1,0,0,1,1,268,3,5,2
202.182.70.166,913416,3,1,0,3,4,2,1,0,0,1,1,268,4,4,2
23.135.40.168,843545,3,0,0,3,43,2,1,1,1,1,1,231,1,7,2
23.135.40.168,843545,3,0,0,3,43,2,1,1,1,1,1,231,2,8,2
23.135.40.168,843545,3,0,0,3,43,2,1,1,1,1,1,231,3,9,1
23.135.40.168,843545,3,0,0,3,43,2,1,1,1,1,1,231,4,5,2
208.195.160.55,541749,2,1,0,2,4,2,1,0,1,0,1,180,1,5,1
208.195.160.55,541749,2,1,0,2,4,2,1,0,1,0,1,180,2,5,2
208.195.160.55,541749,2,1,0,2,4,2,1,0,1,0,1,180,3,7,2
208.195.160.55,541749,2,1,0,2,4,2,1,0,1,0,1,180,4,7,1
208.194.203.222,984875,2,1,0,4,33,2,1,1,0,1,0,304,1,4,0
208.194.203.222,984875,2,1,0,4,33,2,1,1,0,1,0,304,2,3,0
208.194.203.222,984875,2,1,0,4,33,2,1,1,0,1,0,304,3,4,0
208.194.203.222,984875,2,1,0,4,33,2,1,1,0,1,0,304,4,4,0
208.195.163.3,331657,3,1,0,1,9,2,1,1,0,1,1,96,1,4,2
208.195.163.3,331657,3,1,0,1,9,2,1,1,0,1,1,96,2,8,1
208.195.163.3,331657,3,1,0,1,9,2,1,1,0,1,1,96,3,3,2
208.195.163.3,331657,3,1,0,1,9,2,1,1,0,1,1,96,4,9,1
192.126.253.234,737158,1,1,0,2,32,2,1,1,1,0,0,205,1,6,0
192.126.253.234,737158,1,1,0,2,32,2,1,1,1,0,0,205,2,6,0
192.126.253.234,737158,1,1,0,2,32,2,1,1,1,0,0,205,3,7,0
192.126.253.234,737158,1,1,0,2,32,2,1,1,1,0,0,205,4,6,0
208.207.181.98,367202,4,1,0,3,44,2,2,0,1,0,0,156,1,7,0
208.207.181.98,367202,4,1,0,3,44,2,2,0,1,0,0,156,2,7,0
208.207.181.98,367202,4,1,0,3,44,2,2,0,1,0,0,156,3,6,0
208.207.181.98,367202,4,1,0,3,44,2,2,0,1,0,0,156,4,8,0
202.182.69.175,268076,5,1,0,1,49,2,1,0,1,0,1,137,1,6,2
202.182.69.175,268076,5,1,0,1,49,2,1,0,1,0,1,137,2,8,1
202.182.69.175,268076,5,1,0,1,49,2,1,0,1,0,1,137,3,4,1
202.182.69.175,268076,5,1,0,1,49,2,1,0,1,0,1,137,4,6,1
208.221.47.208,290314,2,1,0,1,31,2,1,0,0,0,0,114,1,7,0
208.221.47.208,290314,2,1,0,1,31,2,1,0,0,0,0,114,2,8,0
208.221.47.208,290314,2,1,0,1,31,2,1,0,0,0,0,114,3,9,0
208.221.47.208,290314,2,1,0,1,31,2,1,0,0,0,0,114,4,9,0
208.207.179.8,218228,2,1,0,1,34,2,1,0,1,1,1,196,1,1,2
208.207.179.8,218228,2,1,0,1,34,2,1,0,1,1,1,196,2,3,1
208.207.179.8,218228,2,1,0,1,34,2,1,0,1,1,1,196,3,4,1
208.207.179.8,218228,2,1,0,1,34,2,1,0,1,1,1,196,4,3,2
165.227.215.169,215653,2,1,0,3,15,2,1,0,1,0,0,169,1,7,0
165.227.215.169,215653,2,1,0,3,15,2,1,0,1,0,0,169,2,3,0
165.227.215.169,215653,2,1,0,3,15,2,1,0,1,0,0,169,3,1,0
165.227.215.169,215653,2,1,0,3,15,2,1,0,1,0,0,169,4,2,0
170.75.155.51,712137,2,1,0,3,18,2,1,1,1,0,0,131,1,5,0
170.75.155.51,712137,2,1,0,3,18,2,1,1,1,0,0,131,2,4,0
170.75.155.51,712137,2,1,0,3,18,2,1,1,1,0,0,131,3,1,0
170.75.155.51,712137,2,1,0,3,18,2,1,1,1,0,0,131,4,7,0
45.63.76.227,739981,4,1,0,2,4,2,1,0,1,1,1,204,1,7,2
45.63.76.227,739981,4,1,0,2,4,2,1,0,1,1,1,204,2,5,2
45.63.76.227,739981,4,1,0,2,4,2,1,0,1,1,1,204,3,3,2
45.63.76.227,739981,4,1,0,2,4,2,1,0,1,1,1,204,4,4,1
47.146.233.231,457295,1,0,2,4,4,1,1,0,0,0,0,97,1,1,0
47.146.233.231,457295,1,0,2,4,4,1,1,0,0,0,0,97,2,4,0
47.146.233.231,457295,1,0,2,4,4,1,1,0,0,0,0,97,3,1,0
47.146.233.231,457295,1,0,2,4,4,1,1,0,0,0,0,97,4,3,0
172.84.188.101,828020,4,0,0,1,35,2,1,0,1,1,1,306,1,7,2
172.84.188.101,828020,4,0,0,1,35,2,1,0,1,1,1,306,2,6,1
172.84.188.101,828020,4,0,0,1,35,2,1,0,1,1,1,306,3,7,2
172.84.188.101,828020,4,0,0,1,35,2,1,0,1,1,1,306,4,6,2
66.207.176.95,224367,5,0,0,3,43,2,2,0,1,1,1,266,1,5,1
66.207.176.95,224367,5,0,0,3,43,2,2,0,1,1,1,266,2,4,1
66.207.176.95,224367,5,0,0,3,43,2,2,0,1,1,1,266,3,7,1
66.207.176.95,224367,5,0,0,3,43,2,2,0,1,1,1,266,4,2,2
104.171.171.28,268529,2,0,0,1,28,2,1,1,1,1,0,90,1,3,0
104.171.171.28,268529,2,0,0,1,28,2,1,1,1,1,0,90,2,6,0
104.171.171.28,268529,2,0,0,1,28,2,1,1,1,1,0,90,3,8,0
104.171.171.28,268529,2,0,0,1,28,2,1,1,1,1,0,90,4,6,0
202.182.68.40,818867,3,1,0,1,35,2,1,1,1,0,1,242,1,4,1
202.182.68.40,818867,3,1,0,1,35,2,1,1,1,0,1,242,2,4,1
202.182.68.40,818867,3,1,0,1,35,2,1,1,1,0,1,242,3,7,1
202.182.68.40,818867,3,1,0,1,35,2,1,1,1,0,1,242,4,4,1
149.46.192.221,524645,2,0,0,3,9,2,1,0,1,1,1,139,1,5,2
149.46.192.221,524645,2,0,0,3,9,2,1,0,1,1,1,139,2,8,1
149.46.192.221,524645,2,0,0,3,9,2,1,0,1,1,1,139,3,10,1
149.46.192.221,524645,2,0,0,3,9,2,1,0,1,1,1,139,4,7,2
149.46.58.21,963950,3,1,0,1,38,2,1,1,1,0,0,310,1,7,0
149.46.58.21,963950,3,1,0,1,38,2,1,1,1,0,0,310,2,9,0
149.46.58.21,963950,3,1,0,1,38,2,1,1,1,0,0,310,3,6,0
149.46.58.21,963950,3,1,0,1,38,2,1,1,1,0,0,310,4,8,0
181.214.107.58,467583,4,1,0,3,21,0,1,1,1,0,0,265,1,10,0
181.214.107.58,467583,4,1,0,3,21,0,1,1,1,0,0,265,2,1,0
181.214.107.58,467583,4,1,0,3,21,0,1,1,1,0,0,265,3,10,0
181.214.107.58,467583,4,1,0,3,21,0,1,1,1,0,0,265,4,5,0
163.123.220.176,903240,5,0,0,2,27,2,1,0,1,1,0,193,1,4,0
163.123.220.176,903240,5,0,0,2,27,2,1,0,1,1,0,193,2,4,0
163.123.220.176,903240,5,0,0,2,27,2,1,0,1,1,0,193,3,5,0
163.123.220.176,903240,5,0,0,2,27,2,1,0,1,1,0,193,4,5,0
208.221.40.69,292799,4,0,0,2,22,2,1,1,2,1,1,132,1,5,1
208.221.40.69,292799,4,0,0,2,22,2,1,1,2,1,1,132,2,5,2
208.221.40.69,292799,4,0,0,2,22,2,1,1,2,1,1,132,3,7,2
208.221.40.69,292799,4,0,0,2,22,2,1,1,2,1,1,132,4,8,2
208.221.43.68,715062,3,0,0,1,31,2,1,0,2,0,0,288,1,7,0
208.221.43.68,715062,3,0,0,1,31,2,1,0,2,0,0,288,2,7,0
208.221.43.68,715062,3,0,0,1,31,2,1,0,2,0,0,288,3,6,0
208.221.43.68,715062,3,0,0,1,31,2,1,0,2,0,0,288,4,8,0
107.180.134.84,236129,2,1,0,1,47,2,2,1,1,1,0,256,1,6,0
107.180.134.84,236129,2,1,0,1,47,2,2,1,1,1,0,256,2,6,0
107.180.134.84,236129,2,1,0,1,47,2,2,1,1,1,0,256,3,6,0
107.180.134.84,236129,2,1,0,1,47,2,2,1,1,1,0,256,4,6,0
66.38.103.191,656355,6,0,0,4,18,2,1,0,0,1,1,138,1,2,2
66.38.103.191,656355,6,0,0,4,18,2,1,0,0,1,1,138,2,5,2
66.38.103.191,656355,6,0,0,4,18,2,1,0,0,1,1,138,3,10,2
66.38.103.191,656355,6,0,0,4,18,2,1,0,0,1,1,138,4,2,1
128.254.164.108,717959,2,1,0,2,43,2,1,1,0,1,0,64,1,1,0
128.254.164.108,717959,2,1,0,2,43,2,1,1,0,1,0,64,2,3,0
128.254.164.108,717959,2,1,0,2,43,2,1,1,0,1,0,64,3,4,0
128.254.164.108,717959,2,1,0,2,43,2,1,1,0,1,0,64,4,1,0
65.190.245.108,571279,3,1,2,0,34,2,1,0,1,1,0,129,1,4,0
65.190.245.108,571279,3,1,2,0,34,2,1,0,1,1,0,129,2,5,0
65.190.245.108,571279,3,1,2,0,34,2,1,0,1,1,0,129,3,5,0
65.190.245.108,571279,3,1,2,0,34,2,1,0,1,1,0,129,4,4,0
128.254.167.241,334753,4,1,0,3,1,2,1,1,0,1,1,50,1,9,2
128.254.167.241,334753,4,1,0,3,1,2,1,1,0,1,1,50,2,5,1
128.254.167.241,334753,4,1,0,3,1,2,1,1,0,1,1,50,3,6,1
128.254.167.241,334753,4,1,0,3,1,2,1,1,0,1,1,50,4,6,1
65.195.213.42,394542,2,0,2,2,4,2,1,0,2,1,0,130,1,10,0
65.195.213.42,394542,2,0,2,2,4,2,1,0,2,1,0,130,2,10,0
65.195.213.42,394542,2,0,2,2,4,2,1,0,2,1,0,130,3,10,0
65.195.213.42,394542,2,0,2,2,4,2,1,0,2,1,0,130,4,10,0
178.128.151.68,892596,2,1,0,2,42,2,1,0,1,1,1,153,1,4,2
178.128.151.68,892596,2,1,0,2,42,2,1,0,1,1,1,153,2,8,1
178.128.151.68,892596,2,1,0,2,42,2,1,0,1,1,1,153,3,7,1
178.128.151.68,892596,2,1,0,2,42,2,1,0,1,1,1,153,4,7,1
155.193.158.141,755133,2,1,0,2,35,2,1,0,0,0,1,146,1,5,1
155.193.158.141,755133,2,1,0,2,35,2,1,0,0,0,1,146,2,10,2
155.193.158.141,755133,2,1,0,2,35,2,1,0,0,0,1,146,3,5,2
155.193.158.141,755133,2,1,0,2,35,2,1,0,0,0,1,146,4,8,1
163.123.220.158,490861,4,0,0,2,0,2,1,0,0,0,1,131,1,8,2
163.123.220.158,490861,4,0,0,2,0,2,1,0,0,0,1,131,2,7,1
163.123.220.158,490861,4,0,0,2,0,2,1,0,0,0,1,131,3,7,1
163.123.220.158,490861,4,0,0,2,0,2,1,0,0,0,1,131,4,7,2
216.39.37.33,191017,2,1,0,2,43,2,1,1,1,1,0,259,1,2,0
216.39.37.33,191017,2,1,0,2,43,2,1,1,1,1,0,259,2,5,0
216.39.37.33,191017,2,1,0,2,43,2,1,1,1,1,0,259,3,2,0
216.39.37.33,191017,2,1,0,2,43,2,1,1,1,1,0,259,4,3,0
208.221.46.30,764589,3,1,0,1,33,2,1,1,0,1,1,375,1,3,2
208.221.46.30,764589,3,1,0,1,33,2,1,1,0,1,1,375,2,2,2
208.221.46.30,764589,3,1,0,1,33,2,1,1,0,1,1,375,3,6,2
208.221.46.30,764589,3,1,0,1,33,2,1,1,0,1,1,375,4,6,2
149.46.192.249,346262,3,0,0,3,25,2,0,1,1,0,1,247,1,7,2
149.46.192.249,346262,3,0,0,3,25,2,0,1,1,0,1,247,2,5,1
149.46.192.249,346262,3,0,0,3,25,2,0,1,1,0,1,247,3,9,1
149.46.192.249,346262,3,0,0,3,25,2,0,1,1,0,1,247,4,10,1
202.182.70.47,652546,3,0,0,3,34,2,1,1,1,1,1,135,1,6,2
202.182.70.47,652546,3,0,0,3,34,2,1,1,1,1,1,135,2,7,1
202.182.70.47,652546,3,0,0,3,34,2,1,1,1,1,1,135,3,7,1
202.182.70.47,652546,3,0,0,3,34,2,1,1,1,1,1,135,4,8,2
207.246.65.202,864087,3,1,0,1,28,2,1,1,1,1,0,151,1,4,0
207.246.65.202,864087,3,1,0,1,28,2,1,1,1,1,0,151,2,3,0
207.246.65.202,864087,3,1,0,1,28,2,1,1,1,1,0,151,3,5,0
207.246.65.202,864087,3,1,0,1,28,2,1,1,1,1,0,151,4,4,0
128.254.166.70,457551,1,1,0,1,15,2,1,1,1,1,0,62,1,4,0
128.254.166.70,457551,1,1,0,1,15,2,1,1,1,1,0,62,2,1,0
128.254.166.70,457551,1,1,0,1,15,2,1,1,1,1,0,62,3,4,0
128.254.166.70,457551,1,1,0,1,15,2,1,1,1,1,0,62,4,2,0
63.160.189.118,906402,2,0,0,2,34,2,1,1,1,1,0,291,1,4,0
63.160.189.118,906402,2,0,0,2,34,2,1,1,1,1,0,291,2,5,0
63.160.189.118,906402,2,0,0,2,34,2,1,1,1,1,0,291,3,7,0
63.160.189.118,906402,2,0,0,2,34,2,1,1,1,1,0,291,4,5,0
192.126.170.225,457263,3,1,0,2,15,2,1,1,1,0,0,259,1,7,0
192.126.170.225,457263,3,1,0,2,15,2,1,1,1,0,0,259,2,7,0
192.126.170.225,457263,3,1,0,2,15,2,1,1,1,0,0,259,3,8,0
192.126.170.225,457263,3,1,0,2,15,2,1,1,1,0,0,259,4,6,0
208.195.174.184,772295,2,1,0,3,15,2,1,0,1,0,0,132,1,10,0
208.195.174.184,772295,2,1,0,3,15,2,1,0,1,0,0,132,2,7,0
208.195.174.184,772295,2,1,0,3,15,2,1,0,1,0,0,132,3,7,0
208.195.174.184,772295,2,1,0,3,15,2,1,0,1,0,0,132,4,8,0
185.104.14.143,622330,1,0,2,3,38,2,1,1,2,1,0,391,1,6,0
185.104.14.143,622330,1,0,2,3,38,2,1,1,2,1,0,391,2,8,0
185.104.14.143,622330,1,0,2,3,38,2,1,1,2,1,0,391,3,9,0
185.104.14.143,622330,1,0,2,3,38,2,1,1,2,1,0,391,4,8,0
208.207.182.241,834519,3,1,0,2,4,2,1,1,2,1,0,67,1,8,0
208.207.182.241,834519,3,1,0,2,4,2,1,1,2,1,0,67,2,10,0
208.207.182.241,834519,3,1,0,2,4,2,1,1,2,1,0,67,3,10,0
208.207.182.241,834519,3,1,0,2,4,2,1,1,2,1,0,67,4,10,0
154.13.48.21,319337,2,1,0,4,15,2,1,0,1,1,0,179,1,6,0
154.13.48.21,319337,2,1,0,4,15,2,1,0,1,1,0,179,2,7,0
154.13.48.21,319337,2,1,0,4,15,2,1,0,1,1,0,179,3,7,0
154.13.48.21,319337,2,1,0,4,15,2,1,0,1,1,0,179,4,5,0
163.123.220.188,292963,5,0,0,2,10,2,1,0,1,0,1,200,1,4,2
163.123.220.188,292963,5,0,0,2,10,2,1,0,1,0,1,200,2,7,1
163.123.220.188,292963,5,0,0,2,10,2,1,0,1,0,1,200,3,8,1
163.123.220.188,292963,5,0,0,2,10,2,1,0,1,0,1,200,4,10,1
208.207.180.238,780572,1,0,0,1,34,2,1,1,1,1,1,133,1,5,1
208.207.180.238,780572,1,0,0,1,34,2,1,1,1,1,1,133,2,6,2
208.207.180.238,780572,1,0,0,1,34,2,1,1,1,1,1,133,3,7,1
208.207.180.238,780572,1,0,0,1,34,2,1,1,1,1,1,133,4,8,1
192.126.244.149,207879,2,1,0,1,43,2,1,1,1,0,1,139,1,5,1
192.126.244.149,207879,2,1,0,1,43,2,1,1,1,0,1,139,2,3,2
192.126.244.149,207879,2,1,0,1,43,2,1,1,1,0,1,139,3,3,1
192.126.244.149,207879,2,1,0,1,43,2,1,1,1,0,1,139,4,3,2
208.221.33.244,730381,2,1,0,1,33,2,1,0,1,1,0,351,1,5,0
208.221.33.244,730381,2,1,0,1,33,2,1,0,1,1,0,351,2,4,0
208.221.33.244,730381,2,1,0,1,33,2,1,0,1,1,0,351,3,5,0
208.221.33.244,730381,2,1,0,1,33,2,1,0,1,1,0,351,4,5,0
63.160.189.44,819690,1,1,2,2,46,2,1,0,1,0,0,169,1,2,0
63.160.189.44,819690,1,1,2,2,46,2,1,0,1,0,0,169,2,2,0
63.160.189.44,819690,1,1,2,2,46,2,1,0,1,0,0,169,3,1,0
63.160.189.44,819690,1,1,2,2,46,2,1,0,1,0,0,169,4,2,0
149.46.192.198,563375,2,0,0,2,26,2,1,1,1,0,1,177,1,5,1
149.46.192.198,563375,2,0,0,2,26,2,1,1,1,0,1,177,2,6,1
149.46.192.198,563375,2,0,0,2,26,2,1,1,1,0,1,177,3,8,2
149.46.192.198,563375,2,0,0,2,26,2,1,1,1,0,1,177,4,6,1
208.195.163.114,148725,2,0,2,3,15,2,1,0,1,1,1,176,1,8,2
208.195.163.114,148725,2,0,2,3,15,2,1,0,1,1,1,176,2,5,2
208.195.163.114,148725,2,0,2,3,15,2,1,0,1,1,1,176,3,9,1
208.195.163.114,148725,2,0,2,3,15,2,1,0,1,1,1,176,4,9,1
63.75.251.32,272891,4,0,0,1,10,2,1,1,0,1,0,137,1,6,0
63.75.251.32,272891,4,0,0,1,10,2,1,1,0,1,0,137,2,10,0
63.75.251.32,272891,4,0,0,1,10,2,1,1,0,1,0,137,3,10,0
63.75.251.32,272891,4,0,0,1,10,2,1,1,0,1,0,137,4,10,0
208.195.166.41,294071,2,0,0,3,15,2,1,0,1,1,0,201,1,10,0
208.195.166.41,294071,2,0,0,3,15,2,1,0,1,1,0,201,2,10,0
208.195.166.41,294071,2,0,0,3,15,2,1,0,1,1,0,201,3,10,0
208.195.166.41,294071,2,0,0,3,15,2,1,0,1,1,0,201,4,10,0
208.207.190.170,444638,4,1,0,1,4,2,1,1,2,1,1,59,1,3,1
208.207.190.170,444638,4,1,0,1,4,2,1,1,2,1,1,59,2,3,1
208.207.190.170,444638,4,1,0,1,4,2,1,1,2,1,1,59,3,4,2
208.207.190.170,444638,4,1,0,1,4,2,1,1,2,1,1,59,4,3,1
208.200.7.35,325254,5,1,0,1,33,2,1,0,1,0,0,262,1,2,0
208.200.7.35,325254,5,1,0,1,33,2,1,0,1,0,0,262,2,3,0
208.200.7.35,325254,5,1,0,1,33,2,1,0,1,0,0,262,3,3,0
208.200.7.35,325254,5,1,0,1,33,2,1,0,1,0,0,262,4,2,0
149.46.192.75,455745,5,0,0,2,28,2,1,0,1,0,1,394,1,3,1
149.46.192.75,455745,5,0,0,2,28,2,1,0,1,0,1,394,2,4,1
149.46.192.75,455745,5,0,0,2,28,2,1,0,1,0,1,394,3,1,2
149.46.192.75,455745,5,0,0,2,28,2,1,0,1,0,1,394,4,4,1
154.7.224.130,680351,2,1,0,5,10,2,1,1,1,0,1,87,1,6,2
154.7.224.130,680351,2,1,0,5,10,2,1,1,1,0,1,87,2,8,1
154.7.224.130,680351,2,1,0,5,10,2,1,1,1,0,1,87,3,10,1
154.7.224.130,680351,2,1,0,5,10,2,1,1,1,0,1,87,4,7,1
71.222.23.232,438427,2,1,2,2,29,2,1,0,1,0,0,98,1,4,0
71.222.23.232,438427,2,1,2,2,29,2,1,0,1,0,0,98,2,7,0
71.222.23.232,438427,2,1,2,2,29,2,1,0,1,0,0,98,3,10,0
71.222.23.232,438427,2,1,2,2,29,2,1,0,1,0,0,98,4,10,0
140.82.29.228,409287,3,0,0,1,38,2,1,1,1,1,1,169,1,1,2
140.82.29.228,409287,3,0,0,1,38,2,1,1,1,1,1,169,2,2,1
140.82.29.228,409287,3,0,0,1,38,2,1,1,1,1,1,169,3,1,1
140.82.29.228,409287,3,0,0,1,38,2,1,1,1,1,1,169,4,1,1
208.221.40.95,670999,3,0,0,1,42,2,1,0,1,1,1,138,1,7,2
208.221.40.95,670999,3,0,0,1,42,2,1,0,1,1,1,138,2,6,1
208.221.40.95,670999,3,0,0,1,42,2,1,0,1,1,1,138,3,4,2
208.221.40.95,670999,3,0,0,1,42,2,1,0,1,1,1,138,4,6,2
66.207.176.88,915749,5,1,0,1,9,2,1,0,0,0,1,198,1,3,2
66.207.176.88,915749,5,1,0,1,9,2,1,0,0,0,1,198,2,5,1
66.207.176.88,915749,5,1,0,1,9,2,1,0,0,0,1,198,3,6,1
66.207.176.88,915749,5,1,0,1,9,2,1,0,0,0,1,198,4,7,1
147.124.221.155,413884,2,0,2,1,16,2,1,0,1,0,1,83,1,6,2
147.124.221.155,413884,2,0,2,1,16,2,1,0,1,0,1,83,2,5,1
147.124.221.155,413884,2,0,2,1,16,2,1,0,1,0,1,83,3,6,1
147.124.221.155,413884,2,0,2,1,16,2,1,0,1,0,1,83,4,7,1
104.171.171.206,125900,3,1,0,1,26,2,1,1,1,1,1,193,1,5,2
104.171.171.206,125900,3,1,0,1,26,2,1,1,1,1,1,193,2,5,1
104.171.171.206,125900,3,1,0,1,26,2,1,1,1,1,1,193,3,7,2
104.171.171.206,125900,3,1,0,1,26,2,1,1,1,1,1,193,4,6,2
202.182.69.181,666714,2,0,0,2,26,2,1,1,1,0,0,233,1,6,0
202.182.69.181,666714,2,0,0,2,26,2,1,1,1,0,0,233,2,8,0
202.182.69.181,666714,2,0,0,2,26,2,1,1,1,0,0,233,3,10,0
202.182.69.181,666714,2,0,0,2,26,2,1,1,1,0,0,233,4,8,0
107.180.129.124,531105,5,1,0,1,38,2,1,1,1,1,1,128,1,3,1
107.180.129.124,531105,5,1,0,1,38,2,1,1,1,1,1,128,2,3,1
107.180.129.124,531105,5,1,0,1,38,2,1,1,1,1,1,128,3,8,2
107.180.129.124,531105,5,1,0,1,38,2,1,1,1,1,1,128,4,5,1
163.123.220.192,700209,4,1,0,2,19,2,1,0,1,0,0,218,1,4,0
163.123.220.192,700209,4,1,0,2,19,2,1,0,1,0,0,218,2,3,0
163.123.220.192,700209,4,1,0,2,19,2,1,0,1,0,0,218,3,2,0
163.123.220.192,700209,4,1,0,2,19,2,1,0,1,0,0,218,4,3,0
45.196.145.9,261306,2,0,0,1,21,2,1,0,1,1,1,77,1,5,1
45.196.145.9,261306,2,0,0,1,21,2,1,0,1,1,1,77,2,5,2
45.196.145.9,261306,2,0,0,1,21,2,1,0,1,1,1,77,3,4,1
45.196.145.9,261306,2,0,0,1,21,2,1,0,1,1,1,77,4,5,2
74.122.56.28,290472,2,0,0,1,22,2,1,0,1,0,1,255,1,8,1
74.122.56.28,290472,2,0,0,1,22,2,1,0,1,0,1,255,2,7,2
74.122.56.28,290472,2,0,0,1,22,2,1,0,1,0,1,255,3,9,2
74.122.56.28,290472,2,0,0,1,22,2,1,0,1,0,1,255,4,7,1
45.77.73.222,495741,4,0,0,1,46,2,1,1,1,0,0,171,1,9,0
45.77.73.222,495741,4,0,0,1,46,2,1,1,1,0,0,171,2,7,0
45.77.73.222,495741,4,0,0,1,46,2,1,1,1,0,0,171,3,8,0
45.77.73.222,495741,4,0,0,1,46,2,1,1,1,0,0,171,4,9,0
202.182.69.6,676613,2,0,0,2,4,2,1,1,1,1,0,371,1,6,0
202.182.69.6,676613,2,0,0,2,4,2,1,1,1,1,0,371,2,7,0
202.182.69.6,676613,2,0,0,2,4,2,1,1,1,1,0,371,3,6,0
202.182.69.6,676613,2,0,0,2,4,2,1,1,1,1,0,371,4,9,0
208.218.225.48,893990,1,1,0,3,0,2,1,0,0,0,0,69,1,8,0
208.218.225.48,893990,1,1,0,3,0,2,1,0,0,0,0,69,2,2,0
208.218.225.48,893990,1,1,0,3,0,2,1,0,0,0,0,69,3,7,0
208.218.225.48,893990,1,1,0,3,0,2,1,0,0,0,0,69,4,4,0
172.98.189.7,811811,4,1,0,1,26,2,1,0,1,0,0,311,1,5,0
172.98.189.7,811811,4,1,0,1,26,2,1,0,1,0,0,311,2,7,0
172.98.189.7,811811,4,1,0,1,26,2,1,0,1,0,0,311,3,9,0
172.98.189.7,811811,4,1,0,1,26,2,1,0,1,0,0,311,4,7,0
107.180.134.61,863494,2,0,0,3,4,2,1,1,0,1,1,178,1,7,1
107.180.134.61,863494,2,0,0,3,4,2,1,1,0,1,1,178,2,6,1
107.180.134.61,863494,2,0,0,3,4,2,1,1,0,1,1,178,3,8,2
107.180.134.61,863494,2,0,0,3,4,2,1,1,0,1,1,178,4,8,1
66.207.176.34,417363,3,0,0,1,31,2,1,1,1,0,1,90,1,5,2
66.207.176.34,417363,3,0,0,1,31,2,1,1,1,0,1,90,2,9,2
66.207.176.34,417363,3,0,0,1,31,2,1,1,1,0,1,90,3,6,2
66.207.176.34,417363,3,0,0,1,31,2,1,1,1,0,1,90,4,5,2
50.235.249.161,215854,3,0,0,1,46,2,1,0,0,0,1,226,1,7,1
50.235.249.161,215854,3,0,0,1,46,2,1,0,0,0,1,226,2,7,1
50.235.249.161,215854,3,0,0,1,46,2,1,0,0,0,1,226,3,6,2
50.235.249.161,215854,3,0,0,1,46,2,1,0,0,0,1,226,4,7,1
208.218.227.88,875841,2,1,0,3,4,2,1,1,1,1,1,115,1,6,1
208.218.227.88,875841,2,1,0,3,4,2,1,1,1,1,1,115,2,6,1
208.218.227.88,875841,2,1,0,3,4,2,1,1,1,1,1,115,3,5,1
208.218.227.88,875841,2,1,0,3,4,2,1,1,1,1,1,115,4,5,1
172.84.188.249,709508,3,0,0,1,35,2,1,0,0,0,0,111,1,7,0
172.84.188.249,709508,3,0,0,1,35,2,1,0,0,0,0,111,2,9,0
172.84.188.249,709508,3,0,0,1,35,2,1,0,0,0,0,111,3,7,0
172.84.188.249,709508,3,0,0,1,35,2,1,0,0,0,0,111,4,8,0
