StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q2,Q27,Q28,Q3,Q4,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q7,Q8,Q9,Q10,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q25_0_GROUP,Q25_1_GROUP,Q25_0_1_RANK,Q25_0_3_RANK,Q25_0_12_RANK,Q25_0_16_RANK,Q25_1_1_RANK,Q25_1_3_RANK,Q25_1_12_RANK,Q25_1_16_RANK,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q29_0_GROUP,Q29_1_GROUP,Q29_2_GROUP,Q29_0_1_RANK,Q29_0_2_RANK,Q29_0_3_RANK,Q29_0_4_RANK,Q29_0_5_RANK,Q29_0_6_RANK,Q29_1_1_RANK,Q29_1_2_RANK,Q29_1_3_RANK,Q29_1_4_RANK,Q29_1_5_RANK,Q29_1_6_RANK,Q29_2_1_RANK,Q29_2_2_RANK,Q29_2_3_RANK,Q29_2_4_RANK,Q29_2_5_RANK,Q29_2_6_RANK,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q74_1,Q74_2,Q74_3,Q74_4,Q75_1,Q75_2,Q75_3,Q75_4,Q76_1,Q76_2,Q76_3,Q76_4,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Small_1,Small_2,Small_3,Small_4,Medium_1,Medium_2,Medium_3,Medium_4,Large_1,Large_2,Large_3,Large_4,Q26,Random ID,Message_Received,Shelter_Information,Shelter_Type_1,Shelter_Type_2,Shelter_Type_3,Shelter_Type_4
11/22/22 11:26,11/22/22 11:29,IP Address,208.194.223.236,100,145,TRUE,11/22/22 11:29,R_erg87RRIqFDv1zH,,,,,37.751,-97.822,anonymous,EN,1,,0,30,,2.582,20.06,20.522,7,25-34 years old,Male,Single,"$50,000-$74,999",Virginia,1.868,21.278,22.208,5,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,2.904,2.904,66.812,1,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,1.524,10.244,12.261,6,8,6,4,7,,,,,,,,,899302,899302,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,207.148.0.67,100,147,TRUE,11/22/22 11:29,R_3CDfp7RqbrhugOS,,,,,32.7889,-96.8021,anonymous,EN,0.899999976,,0,25,,5.127,29.331,30.456,9,25-34 years old,Male,Married,"$25,000-$49,999",New York,2.827,14.59,15.101,6,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.291,17.561,18.899,8,5,5,4,5,,,,,,,,,741855,741855,Yes,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,73.63.95.29,100,90,TRUE,11/22/22 11:29,R_233KOc2ZUEh5JuK,,,,,40.5672,-111.864,anonymous,EN,1,,0,0,,2.27,9.093,11.025,6,35-44 years old,Female,Married,"$100,000-$149,000",Utah,2.904,11.183,12.46,4,Yes,Cats,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,35.491,0,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",1,,,,2,,,2,,1,,,,,1,,,2,4.501,16.234,17.145,8,,,,,1 (low),1 (low),6,1 (low),,,,,,,,,,,,,,,,,,,,,589615,589615,No,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,208.221.44.220,100,130,TRUE,11/22/22 11:29,R_2U9Lxw480BSlv8i,,,,,39.2151,-76.754,anonymous,EN,1,,0,0,,2,11.789,13.568,6,25-34 years old,Male,Married,"$25,000-$49,999",California,1.373,11.621,12.627,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6.326,18.552,19.179,8,10 (high),10 (high),10 (high),10 (high),,,,,,,,,,,,,,,,,,,,,,,,,422506,422506,Yes,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,47.212.86.63,100,126,TRUE,11/22/22 11:29,R_27DqsiynFIQAuKL,,,,,35.8308,-90.7023,anonymous,EN,1,,0,10,,0.028,17.47,18.254,9,35-44 years old,Male,Married,"$25,000-$49,999",Arkansas,1.211,14.431,17.729,4,Yes,Neither dogs nor cats,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.463,41.499,42.29,21,,,,,1 (low),1 (low),5,1 (low),,,,,,,,,,,,,,,,,,,,,570351,570351,Yes,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,73.183.100.91,100,178,TRUE,11/22/22 11:29,R_1qUo42N284hxaFW,,,,,39.6091,-79.983,anonymous,EN,0.899999976,,0,0,,1.268,8.89,9.89,8,25-34 years old,Male,Married,"$25,000-$49,999",West Virginia,1.005,6.145,12.82,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.913,24.545,25.803,8,,,,,4,4,3,4,,,,,499797,499797,Yes,Yes,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,147.124.220.167,100,171,TRUE,11/22/22 11:29,R_3oEI81N9wgqD54L,,,,,32.7797,-96.8022,anonymous,EN,0.899999976,,0,25,,3.979,16.291,19.773,7,18-24 years old,Male,Single,"$50,000-$74,999",Colorado,1.843,12.147,12.92,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,2.616,2.616,55.632,1,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,3.698,30.252,39.085,8,4,9,7,3,,,,,,,,,,,,,,,,,,,,,,,,,A37YZNI46HOCEM,775058,No,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,104.171.171.192,100,84,TRUE,11/22/22 11:29,R_3qqD7o0QcWr0wST,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,35,,10.314,19.693,20.357,5,35-44 years old,Female,,"$25,000-$49,999",Georgia,1.138,4.492,24.733,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,13.641,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,2.11,10.578,11.898,8,,,,,3,7,9,5,,,,,,,,,,,,,,,,,,,,,882376,882376,No,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:29,IP Address,149.46.192.157,100,229,TRUE,11/22/22 11:29,R_2SjpelfwTL9dLEX,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,55,,6.404,19.873,23.149,7,25-34 years old,Male,Married,"$75,000-$99,999",New York,4.346,10.824,11.519,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,20.569,156.229,156.671,3,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",1,,,,2,,,2,,1,,,,,1,,,2,,,,,,,,,,,,,,,,,1.756,9.156,11.659,7,,,,,5,4,6,10 (high),,,,,180910,180910,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,163.123.220.186,100,200,TRUE,11/22/22 11:29,R_7Vt86wysjl8nLMZ,,,,,30.0409,-95.5302,anonymous,EN,0.899999976,,0,25,,11.047,25.453,27.169,6,35-44 years old,Male,Married,"$50,000-$74,999",Washington,8.16,31.279,33.472,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4.474,20.852,27.975,8,,,,,5,5,3,4,,,,,,,,,,,,,,,,,,,,,691536,691536,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,149.46.192.78,100,197,TRUE,11/22/22 11:29,R_2EFSXOZHfuve8XQ,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,25,,5.491,23.56,25.005,6,35-44 years old,Male,Married,"$50,000-$74,999",Florida,1.845,9.815,12.545,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,1.723,45.674,103.709,14,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,2.373,26.065,27.348,10,9,10 (high),7,10 (high),,,,,,,,,A20S8LQNA2UHTQ,740083,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:29,IP Address,163.123.220.162,100,217,TRUE,11/22/22 11:29,R_8feZMpNLXkX4Uyl,,,,,30.0409,-95.5302,anonymous,EN,1,,0,25,,10.973,21.016,23.43,6,55-64 years old,Male,Married,"$50,000-$74,999",Florida,2.06,18.687,20.5,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,2.589,2.589,104.132,1,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",2,,,,1,,,2,,1,,,,,1,,,2,15.694,30.58,31.576,10,,,,,5,5,7,6,,,,,,,,,,,,,,,,,,,,,703006,703006,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:29,IP Address,104.171.171.170,100,217,TRUE,11/22/22 11:29,R_3LYLmUVkSK1nGDX,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,25,,9.694,40.156,41.397,9,35-44 years old,Male,Married,"$25,000-$49,999",Florida,1.702,20.34,21.543,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,1.592,4.252,67.724,3,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,4.96,23.861,25.546,10,7,3,4,5,,,,,,,,,677816,677816,No,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:29,IP Address,128.254.167.18,100,244,TRUE,11/22/22 11:29,R_3rSatv9A3NoFSxP,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,3.472,17.085,20.29,7,35-44 years old,Female,Married,"$75,000-$99,999",Indiana,2.174,15.884,17.498,5,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.245,32.653,35.318,8,5,8,8,9,,,,,,,,,269954,269954,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,73.141.87.2,100,156,TRUE,11/22/22 11:29,R_3isdgVlSzXOG2qq,,,,,39.9357,-75.1832,anonymous,EN,1,,0,0,,1.576,7.625,10.531,5,25-34 years old,Female,Single,"Less than $25,000",Pennsylvania,2.282,10.095,10.805,6,No,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.789,37.883,44.595,6,10 (high),9,8,6,,,,,,,,,419685,419685,Yes,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,208.218.231.26,100,198,TRUE,11/22/22 11:29,R_2Y4FvzTa2fOMs5Z,,,,,40.781,-73.9501,anonymous,EN,1,,0,0,,3.066,14.687,15.851,8,35-44 years old,Female,Married,"$50,000-$74,999",Louisiana,2.172,12.075,15.046,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,3.407,26.641,96.855,4,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","German Shepherd,Labrador Retriever",1,,,,2,,,2,,1,,,,,1,,,2,6.146,28.298,28.607,15,,,,,9,6,7,2,,,,,,,,,,,,,,,,,,,,,719037,719037,No,No,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,66.207.178.47,100,178,TRUE,11/22/22 11:29,R_zfqgMV91g49oduV,,,,,39.5125,-76.1806,anonymous,EN,1,,0,0,,3.4,15.555,18.235,6,25-34 years old,Female,Single,"$50,000-$74,999",North Carolina,2.026,12.894,21.819,5,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,43.028,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,5.402,47,48.456,9,5,7,7,8,,,,,,,,,701215,701215,No,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,73.44.86.194,100,145,TRUE,11/22/22 11:29,R_23V8hHu5rcVNmAO,,,,,41.7011,-86.872,anonymous,EN,1,,0,0,,27.329,36.608,37.052,7,35-44 years old,Male,Married,"$50,000-$74,999",Pennsylvania,32.495,44.912,46.303,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3.854,15.516,19.016,8,,,,,9,5,3,8,,,,,,,,,,,,,,,,,,,,,492640,492640,Yes,No,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:29,IP Address,208.221.46.67,100,205,TRUE,11/22/22 11:29,R_PSTxDE2RcvuUxpL,,,,,39.2151,-76.754,anonymous,EN,1,,0,0,,3.02,16.024,17.37,8,25-34 years old,Female,Married,"$25,000-$49,999",West Virginia,2.404,34.498,35.854,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,78.801,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,4.276,45.655,47.944,9,,,,,6,4,7,8,,,,,246216,246216,No,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:28,11/22/22 11:29,IP Address,73.237.103.81,100,79,TRUE,11/22/22 11:29,R_2rq1PtbwRmwNMFq,,,,,34.2015,-84.4222,anonymous,EN,1,,0,0,,2.321,10.03,11.038,6,35-44 years old,Female,Married,"$50,000-$74,999",Georgia,3.934,8.5,9.482,5,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,25.354,0,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",1,,,,2,,,1,,2,,,,,1,,,2,4.692,17.133,18.092,12,10 (high),7,10 (high),2,,,,,,,,,,,,,,,,,,,,,,,,,205788,205788,No,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,74.122.56.48,100,158,TRUE,11/22/22 11:29,R_3PcqEzqG27Nc244,,,,,39.0469,-77.4903,anonymous,EN,0.400000006,,0,0,,2.065,14.262,27.474,7,18-24 years old,Male,Married,"$25,000-$49,999",California,1.92,13.205,14.144,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,6.583,7.382,85.813,2,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,2.217,12.872,14.35,8,,,,,9,10 (high),10 (high),10 (high),,,,,A2XI3J0V8ETAFX,472144,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,104.37.174.47,100,158,TRUE,11/22/22 11:29,R_3ijKoUx3TnNIEFG,,,,,32.7797,-96.8022,anonymous,EN,1,,0,25,,6.789,16.435,17.803,6,45-54 years old,Male,Married,"$25,000-$49,999",Indiana,1.29,9.803,10.904,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.127,18.273,19.3,9,,,,,6,8,9,5,,,,,291893,291893,Yes,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:29,IP Address,128.254.167.20,100,265,TRUE,11/22/22 11:29,R_2CH9uHVF0iz8npC,,,,,40.0242,-79.8846,anonymous,EN,0.300000012,,0,55,,2.721,15.876,17.041,6,35-44 years old,Female,Married,"$25,000-$49,999",Indiana,3.207,21.781,24.28,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.977,25.189,27.09,8,,,,,5,6,6,7,,,,,518060,518060,Yes,Yes,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:29,IP Address,128.254.167.17,100,137,TRUE,11/22/22 11:29,R_UuUU2g137q4KYA9,,,,,40.0242,-79.8846,anonymous,EN,0.800000012,,0,55,,3.479,15.179,16.556,6,18-24 years old,Male,Married,"$25,000-$49,999",Texas,7.301,22.1,22.851,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.306,22.069,23.073,12,8,4,2,3,,,,,,,,,425476,425476,Yes,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:30,IP Address,192.30.240.104,100,209,TRUE,11/22/22 11:30,R_2WI54iQEwiLu5x6,,,,,37.751,-97.822,anonymous,EN,1,,0,25,,3.325,32.679,33.947,10,25-34 years old,Male,Married,"$50,000-$74,999",Ohio,1.482,5.698,8.98,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,15.456,126.475,127.466,5,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,2.092,9.543,30.217,8,,,,,3,2,5,4,,,,,,196829,No,Yes,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:28,11/22/22 11:30,IP Address,104.171.169.65,100,81,TRUE,11/22/22 11:30,R_2978SJkqliWScqq,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,55,,2.064,12.906,14.264,6,18-24 years old,Male,Married,"$75,000-$99,999",Arkansas,1.912,16.032,17.131,4,Yes,Neither dogs nor cats,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,20.081,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,4.312,16.692,17.91,9,,,,,6,7,4,6,,,,,270857,270857,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:30,IP Address,208.218.225.77,100,205,TRUE,11/22/22 11:30,R_1FQhcLh60k1RP2I,,,,,40.7033,-74.0039,anonymous,EN,0.899999976,,0,0,,3.211,14.931,15.716,6,35-44 years old,Female,Married,"$75,000-$99,999",Pennsylvania,1.913,24.415,25.81,7,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,27.789,27.789,90.912,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,8.193,39.509,40.849,8,,,,,5,8,10 (high),8,,,,,445412,445412,No,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:30,IP Address,163.123.220.210,100,244,TRUE,11/22/22 11:30,R_5ySGcxw7hnxNO9z,,,,,30.0409,-95.5302,anonymous,EN,1,,0,25,,3.914,13.602,18.059,6,55-64 years old,Male,Married,"$50,000-$74,999",South Carolina,13.27,19.729,21.302,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,17.169,20.502,8,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,955191,955191,Yes,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:30,IP Address,208.195.164.220,100,182,TRUE,11/22/22 11:30,R_blNLVwd2Xcci5VL,,,,,38.7913,-77.2806,anonymous,EN,1,,0,30,,103.703,110.78,111.556,7,25-34 years old,Male,Married,"$50,000-$74,999",Indiana,1.297,3.973,8.56,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.331,0,,,,,7,6,7,7,,,,,,,,,,,,,,,,,,,,,936975,936975,Yes,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:30,IP Address,174.34.214.94,100,170,TRUE,11/22/22 11:30,R_3GxDzbXnc3JJfz6,,,,,38.7169,-121.3677,anonymous,EN,1,,0,0,,0.403,20.652,21.347,8,25-34 years old,Male,Married,"$50,000-$74,999",California,7.073,12.228,15.062,5,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.501,0,6,9,3,4,,,,,,,,,,,,,,,,,,,,,,,,,742447,742447,Yes,No,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:30,IP Address,208.218.228.215,100,167,TRUE,11/22/22 11:30,R_yIM3UUMSihVyllT,,,,,32.9569,-96.6746,anonymous,EN,1,,0,30,,3.844,16.569,17.594,6,18-24 years old,Male,Single,"$75,000-$99,999",Virginia,4.866,13.086,14.402,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,5.287,21.191,82.718,8,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,3.17,21.202,23.247,8,2,1 (low),1 (low),2,,,,,,,,,,,,,,,,,,,,,,,,,ADLRUSLI6MQ3F,807987,No,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:30,IP Address,172.84.188.147,100,162,TRUE,11/22/22 11:30,R_yR7pvQND5HYgRgJ,,,,,25.7689,-80.1946,anonymous,EN,0.899999976,,0,25,,2.834,16.348,17.444,6,25-34 years old,Male,Married,"$50,000-$74,999",Florida,3.693,24.366,25.739,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,57.151,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,10.305,28.581,31.088,10,,,,,6,7,9,9,,,,,102691,102691,No,Yes,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
